#Organism Group,Strain,Serovar,Isolate,Create Date,Location,Isolation Source,Isolation type,Host,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,K-mer group
E.coli and Shigella,SCEC020016,,PDT000215976.1,2017-06-02T17:13:26Z,China: Sichuan,,clinical,Homo sapiens,,,,SAMN06909176,GCA_002164955.1,"aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,armA,blaCTX-M-55,blaEC,blaNDM-5,blaTEM-1,ble,dfrA1,dfrA17,floR,mph(A),mph(E),msr(E),qepA1,rmtB1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,SCEC020005,,PDT000215979.1,2017-06-02T17:13:46Z,China: Sichuan,,clinical,Homo sapiens,,,,SAMN06909174,GCA_002165005.1,"aac(3)-IId,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,blaNDM-5,blaTEM-1,ble,bleO,dfrA12,mph(A),oqxA,oqxB,qacEdelta1,qepA1,rmtB1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,SCEC020066,,PDT000215981.1,2017-06-02T17:14:11Z,China: Sichuan,,clinical,Homo sapiens,,,,SAMN06909182,GCA_002165045.1,"aac(3)-IV,aac(6')-Ib-cr5,aadA5,aph(4)-Ia,arr-3,blaCMY-42,blaCTX-M-14,blaEC,blaNDM-5,blaOXA-1,ble,catB3,dfrA17,floR,mph(A),oqxA2,oqxB,qacEdelta1,qnrS1,sul1,sul2",PDG000000004.1583
E.coli and Shigella,SCEC020022,,PDT000215983.2,2018-10-17T15:51:01Z,China: Sichuan,,clinical,Homo sapiens,,,,SAMN06909177,GCA_002165095.2,"aac(6')-Ib-cr5,aadA16,aph(3'')-Ib,aph(6)-Id,arr-3,blaCTX-M-14,blaEC,blaNDM-5,blaTEM-1,ble,dfrA27,floR,fosA3,mcr-1.1,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,SCEC020001,,PDT000215984.2,2018-09-25T16:50:35Z,China: Sichuan,,clinical,Homo sapiens,,,,SAMN06909172,GCA_002165115.2,"aac(6')-Ib-cr5,blaEC,blaNDM-5,blaOXA-1,ble,catB3,tet(A)",PDG000000004.1583
E.coli and Shigella,2.1a,,PDT000216001.1,2017-06-05T10:57:34Z,"USA: WA, Seattle",urine,clinical,Homo sapiens,,,,SAMN06856390,GCA_002166195.1,blaEC,PDG000000004.1583
E.coli and Shigella,2.2r,,PDT000216005.1,2017-06-05T10:58:32Z,"USA: WA, Seattle",urine,clinical,Homo sapiens,,,,SAMN06856391,GCA_002166265.1,blaEC,PDG000000004.1583
E.coli and Shigella,31.3r,,PDT000216009.1,2017-06-05T10:59:20Z,"USA: WA, Seattle",urine,clinical,Homo sapiens,,,,SAMN06856397,GCA_002166335.1,blaEC,PDG000000004.1583
E.coli and Shigella,31.2p,,PDT000216008.1,2017-06-05T10:59:16Z,"USA: WA, Seattle",urine,clinical,Homo sapiens,,,,SAMN06856396,GCA_002166375.1,blaEC,PDG000000004.1583
E.coli and Shigella,41.3r,,PDT000216017.1,2017-06-05T11:01:40Z,"USA: WA, Seattle",urine,clinical,Homo sapiens,,,,SAMN06856405,GCA_002166525.1,blaEC,PDG000000004.1583
E.coli and Shigella,5.1a,,PDT000216019.1,2017-06-05T11:02:13Z,"USA: WA, Seattle",urine,clinical,Homo sapiens,,,,SAMN06856408,GCA_002166595.1,"blaEC,tet(B)",PDG000000004.1583
E.coli and Shigella,5.2p,,PDT000216020.1,2017-06-05T11:02:30Z,"USA: WA, Seattle",urine,clinical,Homo sapiens,,,,SAMN06856409,GCA_002166615.1,blaEC,PDG000000004.1583
E.coli and Shigella,56.1r,,PDT000216022.1,2017-06-05T11:02:41Z,"USA: WA, Seattle",urine,clinical,Homo sapiens,,,,SAMN06856411,GCA_002166645.1,"aac(3)-VIa,aadA1,blaEC,blaTEM-1,qacEdelta1,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,9.1a,,PDT000216026.1,2017-06-05T11:03:32Z,"USA: WA, Seattle",urine,clinical,Homo sapiens,,,,SAMN06856414,GCA_002166675.1,blaEC,PDG000000004.1583
E.coli and Shigella,9.2p,,PDT000216025.1,2017-06-05T11:03:22Z,"USA: WA, Seattle",urine,clinical,Homo sapiens,,,,SAMN06856415,GCA_002166715.1,blaEC,PDG000000004.1583
E.coli and Shigella,9.3r,,PDT000216027.1,2017-06-05T11:03:47Z,"USA: WA, Seattle",urine,clinical,Homo sapiens,,,,SAMN06856416,GCA_002166755.1,blaEC,PDG000000004.1583
E.coli and Shigella,2012C-3400,,PDT000216689.1,2017-06-06T12:03:36Z,USA:Unknown,clinical,clinical,Homo sapiens,,,,SAMN06759975,GCA_002173275.1,blaEC,PDG000000004.1583
E.coli and Shigella,2011C-3665,,PDT000216692.1,2017-06-06T12:03:40Z,USA:Unknown,clinical,clinical,Homo sapiens,,,,SAMN06759974,GCA_002173285.1,"aadA1,blaEC,qacE,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,06-3637,,PDT000216694.1,2017-06-06T12:04:08Z,USA:Unknown,clinical,clinical,Homo sapiens,,,,SAMN06759971,GCA_002173335.1,blaEC,PDG000000004.1583
E.coli and Shigella,07-3598,,PDT000216696.1,2017-06-06T12:04:11Z,USA:Unknown,clinical,clinical,Homo sapiens,,,,SAMN06759972,GCA_002173355.1,blaEC,PDG000000004.1583
E.coli and Shigella,39913,,PDT000216787.1,2017-06-08T21:03:38Z,USA,blood,clinical,Homo sapiens,,,,SAMN06218076,GCA_002180815.1,"blaCTX-M-1,blaEC",PDG000000004.1583
E.coli and Shigella,39888,,PDT000216788.1,2017-06-08T21:10:17Z,USA,blood,clinical,Homo sapiens,,,,SAMN06218042,GCA_002181625.1,"aac(3)-IV,aac(6')-Ib,aadA1,aadA2,aph(4)-Ia,blaEC,blaKPC-2,blaOXA,blaTEM-1,cmlA1,qacL",PDG000000004.1583
E.coli and Shigella,42189,,PDT000216789.1,2017-06-08T21:14:03Z,USA,blood,clinical,Homo sapiens,,,,SAMN06218054,GCA_002182025.1,"aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCMY-42,blaCTX-M-15,blaEC,blaOXA-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,ECOR39,,PDT000218360.1,2017-06-12T17:13:47Z,Sweden,,clinical,Homo sapiens,,,,SAMN05007378,GCA_002190875.1,blaEC,PDG000000004.1583
E.coli and Shigella,ECOR48,,PDT000218365.1,2017-06-12T17:14:46Z,Sweden,,clinical,Homo sapiens,,,,SAMN05010819,GCA_002191025.1,"aadA1,blaEC,qacEdelta1,sul1,tet(C)",PDG000000004.1583
E.coli and Shigella,PT29,,PDT000219962.1,2017-06-19T17:07:39Z,USA: Ohio,stool,clinical,Homo sapiens,,,,SAMN06189274,GCA_002198005.1,blaEC,PDG000000004.1583
E.coli and Shigella,4349,,PDT000220295.1,2017-06-22T14:02:25Z,Nigeria,urine,clinical,Homo sapiens,,,,SAMN06703826,GCA_002205095.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaOXA-48,blaTEM-1,dfrA14,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,811sc,ON5,PDT000221013.1,2017-06-23T20:02:56Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1530979,GCA_002206665.1,"blaEC,tet(A)",PDG000000004.1583
E.coli and Shigella,621sc,ON5,PDT000221014.1,2017-06-23T20:03:15Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1530987,GCA_002206685.1,blaEC,PDG000000004.1583
E.coli and Shigella,710sc,ON5,PDT000221015.1,2017-06-23T20:03:33Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1530989,GCA_002206705.1,blaEC,PDG000000004.1583
E.coli and Shigella,509sc,ON5,PDT000221016.1,2017-06-23T20:03:50Z,Mexico,feces,clinical,Homo sapiens,,,,SAMEA1531067,GCA_002206725.1,blaEC,PDG000000004.1583
E.coli and Shigella,2981sc,ON3,PDT000221017.1,2017-06-23T20:04:08Z,Bangladesh,feces,clinical,Homo sapiens,,,,SAMEA1531069,GCA_002206745.1,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3,tet(A)",PDG000000004.1583
E.coli and Shigella,1657,ON2,PDT000221018.1,2017-06-23T20:04:56Z,Indonesia,feces,clinical,Homo sapiens,,,,SAMEA1031202,GCA_002206765.1,blaEC,PDG000000004.1583
E.coli and Shigella,636,ON3,PDT000221019.1,2017-06-23T20:05:15Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1031234,GCA_002206785.1,"blaEC,blaTEM-1,dfrA8,tet(A)",PDG000000004.1583
E.coli and Shigella,563,ON3,PDT000221020.1,2017-06-23T20:05:33Z,Mexico,feces,clinical,Homo sapiens,,,,SAMEA1031270,GCA_002206805.1,"blaEC,blaTEM-1,tet(A)",PDG000000004.1583
E.coli and Shigella,897,ON3,PDT000221021.1,2017-06-23T20:05:51Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1031302,GCA_002206825.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA8,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,2348,ON4,PDT000221022.1,2017-06-23T20:06:44Z,Bolivia,feces,clinical,Homo sapiens,,,,SAMEA1031313,GCA_002206845.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA8,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,1548,ON3,PDT000221023.1,2017-06-23T20:07:03Z,Argentina,feces,clinical,Homo sapiens,,,,SAMEA1031327,GCA_002206865.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,562,ON3,PDT000221024.1,2017-06-23T20:07:22Z,Mexico,feces,clinical,Homo sapiens,,,,SAMEA1031334,GCA_002206885.1,"blaEC,blaTEM-1,tet(A)",PDG000000004.1583
E.coli and Shigella,1604,ON3,PDT000221025.1,2017-06-23T20:07:42Z,Argentina,feces,clinical,Homo sapiens,,,,SAMEA1317728,GCA_002206905.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,1526,ON5,PDT000221026.1,2017-06-23T20:08:00Z,Argentina,feces,clinical,Homo sapiens,,,,SAMEA1317733,GCA_002206925.1,"aadA1,blaEC,blaTEM-1,catA1,qacEdelta1,sul1",PDG000000004.1583
E.coli and Shigella,1594,ON5,PDT000221027.1,2017-06-23T20:08:18Z,Argentina,feces,clinical,Homo sapiens,,,,SAMEA1317736,GCA_002206945.1,"blaEC,blaTEM-1",PDG000000004.1583
E.coli and Shigella,167,ON14,PDT000221028.1,2017-06-23T20:08:36Z,Japan,feces,clinical,Homo sapiens,,,,SAMEA1317737,GCA_002206965.1,blaEC,PDG000000004.1583
E.coli and Shigella,354,ON5,PDT000221029.1,2017-06-23T20:08:55Z,Mexico,feces,clinical,Homo sapiens,,,,SAMEA1317739,GCA_002206985.1,"aac(3)-IV,aph(3'')-Ib,aph(6)-Id,blaEC,qnrB6,tet(B)",PDG000000004.1583
E.coli and Shigella,513,ON5,PDT000221030.1,2017-06-23T20:09:13Z,Mexico,feces,clinical,Homo sapiens,,,,SAMEA1317740,GCA_002207005.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,tet(A)",PDG000000004.1583
E.coli and Shigella,1647,ON17,PDT000221031.1,2017-06-23T20:09:31Z,Indonesia,feces,clinical,Homo sapiens,,,,SAMEA1317743,GCA_002207025.1,blaEC,PDG000000004.1583
E.coli and Shigella,703,ON5,PDT000221032.1,2017-06-23T20:09:50Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1317744,GCA_002207045.1,"blaEC,tet(A)",PDG000000004.1583
E.coli and Shigella,1193,ON5,PDT000221033.1,2017-06-23T20:10:08Z,Egypt,feces,clinical,Homo sapiens,,,,SAMEA1317745,GCA_002207065.1,blaEC,PDG000000004.1583
E.coli and Shigella,1599,ON5,PDT000221034.1,2017-06-23T20:10:25Z,Argentina,feces,clinical,Homo sapiens,,,,SAMEA1317753,GCA_002207085.1,blaEC,PDG000000004.1583
E.coli and Shigella,356,ON5,PDT000221035.1,2017-06-23T20:10:44Z,Mexico,feces,clinical,Homo sapiens,,,,SAMEA1317755,GCA_002207105.1,"aph(3'')-Ib,aph(6)-Id,blaEC,tet(A)",PDG000000004.1583
E.coli and Shigella,1642,ON16,PDT000221036.1,2017-06-23T20:11:02Z,Indonesia,feces,clinical,Homo sapiens,,,,SAMEA1317759,GCA_002207125.1,blaEC,PDG000000004.1583
E.coli and Shigella,1574,OSB16,PDT000221038.1,2017-06-23T20:11:38Z,Argentina,feces,clinical,Homo sapiens,,,,SAMEA1317770,GCA_002207165.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA8,sul2",PDG000000004.1583
E.coli and Shigella,704,ON5,PDT000221039.1,2017-06-23T20:11:56Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1317776,GCA_002207185.1,blaEC,PDG000000004.1583
E.coli and Shigella,1282,ON5,PDT000221040.1,2017-06-23T20:12:20Z,Egypt,feces,clinical,Homo sapiens,,,,SAMEA1317784,GCA_002207205.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA1,sat2,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,705,ON5,PDT000221041.1,2017-06-23T20:12:38Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1317785,GCA_002207225.1,blaEC,PDG000000004.1583
E.coli and Shigella,1638,ON5,PDT000221042.1,2017-06-23T20:12:56Z,Indonesia,feces,clinical,Homo sapiens,,,,SAMEA1317793,GCA_002207245.1,blaEC,PDG000000004.1583
E.coli and Shigella,620,ON5,PDT000221046.1,2017-06-23T20:14:09Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1317815,GCA_002207325.1,blaEC,PDG000000004.1583
E.coli and Shigella,1581,OSB16,PDT000221047.1,2017-06-23T20:14:29Z,Argentina,feces,clinical,Homo sapiens,,,,SAMEA1317817,GCA_002207345.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA8,sul2",PDG000000004.1583
E.coli and Shigella,998,ON5,PDT000221048.1,2017-06-23T20:14:47Z,Egypt,feces,clinical,Homo sapiens,,,,SAMEA1317826,GCA_002207365.1,blaEC,PDG000000004.1583
E.coli and Shigella,604,OSB16,PDT000221050.1,2017-06-23T20:15:25Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1317830,GCA_002207405.1,"blaEC,dfrA8,tet(B)",PDG000000004.1583
E.coli and Shigella,828,ON5,PDT000221051.1,2017-06-23T20:15:43Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1317839,GCA_002207425.1,"blaEC,catA1",PDG000000004.1583
E.coli and Shigella,618,ON5,PDT000221053.1,2017-06-23T20:16:19Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1317850,GCA_002207465.1,blaEC,PDG000000004.1583
E.coli and Shigella,1623,ON5,PDT000221054.1,2017-06-23T20:16:37Z,Indonesia,feces,clinical,Homo sapiens,,,,SAMEA1317854,GCA_002207485.1,"aadA2,blaCARB-2,blaEC,catA1,qacEdelta1,sul1,tet(B)",PDG000000004.1583
E.coli and Shigella,645,ON13,PDT000221055.1,2017-06-23T20:16:57Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1317862,GCA_002207505.1,"blaEC,dfrA8,tet(A)",PDG000000004.1583
E.coli and Shigella,1650,ON13,PDT000221056.1,2017-06-23T20:17:16Z,Indonesia,feces,clinical,Homo sapiens,,,,SAMEA1317863,GCA_002207525.1,blaEC,PDG000000004.1583
E.coli and Shigella,1102,ON5,PDT000221057.1,2017-06-23T20:17:34Z,Egypt,feces,clinical,Homo sapiens,,,,SAMEA1317881,GCA_002207545.1,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA7,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,1682,ON13,PDT000221059.1,2017-06-23T20:18:18Z,Indonesia,feces,clinical,Homo sapiens,,,,SAMEA1317891,GCA_002207585.1,blaEC,PDG000000004.1583
E.coli and Shigella,1542,ON5,PDT000221060.1,2017-06-23T20:18:36Z,Argentina,feces,clinical,Homo sapiens,,,,SAMEA1317893,GCA_002207605.1,"blaEC,blaTEM-1",PDG000000004.1583
E.coli and Shigella,626,ON5,PDT000221062.1,2017-06-23T20:19:12Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1317900,GCA_002207645.1,blaEC,PDG000000004.1583
E.coli and Shigella,855,OSB16,PDT000221063.1,2017-06-23T20:19:30Z,Guatemala,feces,clinical,Homo sapiens,,,,SAMEA1317908,GCA_002207665.1,blaEC,PDG000000004.1583
E.coli and Shigella,1534,ON5,PDT000221065.1,2017-06-23T20:20:08Z,Argentina,feces,clinical,Homo sapiens,,,,SAMEA1317912,GCA_002207705.1,blaEC,PDG000000004.1583
E.coli and Shigella,1525,OSB16,PDT000221067.1,2017-06-23T20:36:25Z,Argentina,feces,clinical,Homo sapiens,,,,SAMEA1317724,GCA_002207745.1,"aph(3'')-Ib,aph(6)-Id,blaEC,sul2",PDG000000004.1583
E.coli and Shigella,M160133,,PDT000222628.1,2017-07-03T15:54:37Z,USA: New York,urine,clinical,Homo sapiens,,,,SAMN07273977,GCA_002214205.1,"aadA2,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA12,dfrA14,floR,mcr-1,sul2,tet(A),tet(M)",PDG000000004.1583
E.coli and Shigella,CoR-17,,PDT000225231.1,2017-07-12T19:01:34Z,China: Zhejiang,Urine culture,clinical,Homo sapiens,,,,SAMN05828190,GCA_002216905.1,"aac(3)-IIa,aac(6')-Ib-cr5,aadA16,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,arr-3,blaCTX-M,blaEC,blaOXA,catA2,catB3,dfrA14,dfrA27,floR,mcr-1.1,mph(A),oqxA,oqxB,qacEdelta1,qnrS2,sul1,sul2,tet(A),tet(M)",PDG000000004.1583
E.coli and Shigella,CoR-20,,PDT000225235.1,2017-07-12T19:02:01Z,China: Zhejiang,Sputum culture,clinical,Homo sapiens,,,,SAMN05828195,GCA_002216975.1,"aac(3)-IId,aac(3)-IV,aac(6')-Ib-cr5,aadA5,aph(4)-Ia,arr-3,blaCTX-M-14,blaEC,blaOXA-1,bleO,catB3,dfrA17,floR,mcr-1.1,oqxA,oqxB,qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,CoR-16,,PDT000225238.1,2017-07-12T19:02:13Z,China: Zhejiang,Urine culture,clinical,Homo sapiens,,,,SAMN05828216,GCA_002217035.1,"aac(3)-IId,aac(6')-Ib3,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-14,blaEC,dfrA17,erm(B),floR,fosA3,mcr-1.1,mph(A),qacEdelta1,qnrS2,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,CoR-33,,PDT000225239.1,2017-07-12T19:02:30Z,China: Hangzhou,Urine culture,clinical,Homo sapiens,,,,SAMN05831619,GCA_002217055.1,"aac(3)-IV,aac(6')-Ib3,aadA2,aph(4)-Ia,blaCTX-M-14,blaEC,blaTEM-1,bleO,cmlA1,dfrA12,erm(B),floR,mcr-1.1,mph(A),qacEdelta1,sul2,sul3,tet(A),tet(M)",PDG000000004.1583
E.coli and Shigella,CoR-28,,PDT000225240.1,2017-07-12T19:02:32Z,China: Zhejiang,Urine culture,clinical,Homo sapiens,,,,SAMN05828245,GCA_002217065.1,"blaCTX-M-55,blaEC,mcr-1.1",PDG000000004.1583
E.coli and Shigella,CoR-11,,PDT000225241.1,2017-07-12T19:02:36Z,China: Zhejiang,Ascites,clinical,Homo sapiens,,,,SAMN05831930,GCA_002217075.1,"aac(3)-IId,aadA8,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCTX-M,blaEC,bleO,dfrA12,floR,mcr-1.1,oqxA,oqxB,qacL,qnrS1,sul3,tet(A)",PDG000000004.1583
E.coli and Shigella,CoR-40,,PDT000225242.1,2017-07-12T19:02:45Z,China: Zhejiang,Urine culture,clinical,Homo sapiens,,,,SAMN05832012,GCA_002217115.1,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,arr-3,blaCTX-M-65,blaEC,blaOXA-1,blaTEM-1,bleO,catB3,dfrA17,floR,mcr-1.1,mph(A),oqxA,oqxB,qacE,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,CoR-37,,PDT000225243.1,2017-07-12T19:02:55Z,China: Zhejiang,Urine culture,clinical,Homo sapiens,,,,SAMN05831925,GCA_002217135.1,"aac(3)-IIa,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCTX-M-55,blaEC,dfrA14,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,CoR-38,,PDT000225244.1,2017-07-12T19:03:04Z,China: Zhejiang,Urine culture,clinical,Homo sapiens,,,,SAMN05831961,GCA_002217145.1,"aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-55,blaEC,bleO,dfrA17,floR,fosA3,mcr-1.1,oqxA,oqxB,qacEdelta1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,YA00028237,,PDT000225428.2,2017-08-10T19:13:51Z,South Africa,stool,clinical,Homo sapiens,,,,SAMN06947111,GCA_002218525.2,blaEC,PDG000000004.1583
E.coli and Shigella,FC11884,,PDT000226134.1,2017-07-20T20:04:17Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973356,GCA_002223005.1,"aac(3)-IIa,aadA5,aph(3'')-Ib,aph(3')-IIa,aph(6)-Id,blaCTX-M-55,blaEC,blaTEM,ble,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,FC10276,,PDT000226135.1,2017-07-20T20:04:18Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973355,GCA_002223015.1,"aac(3)-IIa,aadA5,blaCTX-M-3,blaEC,blaKPC-2,blaTEM,dfrA17,qacEdelta1,qnrB6,sul1,tet(A)",PDG000000004.1583
E.coli and Shigella,FC10270,,PDT000226137.1,2017-07-20T21:01:36Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973352,GCA_002223415.1,"aadA1,aph(3'')-Ib,aph(6)-Id,blaCMY-42,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,sul2,tet(B)",PDG000000004.1583
E.coli and Shigella,FC10257,,PDT000226139.1,2017-07-20T21:02:08Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973349,GCA_002223475.1,"aac(3)-IId,blaCTX-M-3,blaEC,blaIMP-4,blaTEM,qnrS1",PDG000000004.1583
E.coli and Shigella,FC10244,,PDT000226140.1,2017-07-20T21:02:10Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973341,GCA_002223485.1,"aac(3)-IIa,aadA5,blaCTX-M-3,blaEC,catA1,dfrA17,erm(B),mph(A),qacEdelta1,sul1,tet(B)",PDG000000004.1583
E.coli and Shigella,FC10237,,PDT000226141.1,2017-07-20T21:02:11Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973340,GCA_002223495.1,"aac(3)-IId,blaCTX-M-14,blaEC,blaIMP-4,blaTEM-1,qnrS1",PDG000000004.1583
E.coli and Shigella,FC10208,,PDT000226143.1,2017-07-20T21:02:39Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973337,GCA_002223545.1,"aac(3)-IIa,aac(3)-IId,aac(6')-Ib3,aadA2,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-14,blaEC,blaTEM-1,catA2,cmlA1,dfrA12,dfrA17,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,FC10254,,PDT000226142.1,2017-07-20T21:02:38Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973346,GCA_002223555.1,"aac(3)-IIa,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M,blaEC,dfrA17,floR,mph(A),qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,FC10268,,PDT000226144.1,2017-07-20T21:02:42Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973350,GCA_002223565.1,"aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-14,blaEC,blaKPC-2,blaTEM-1,dfrA17,dfrA25,mph(A),qacEdelta1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,FC10247,,PDT000226146.1,2017-07-20T21:03:03Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973343,GCA_002223625.1,"aac(3)-IIa,aac(6')-Ib-cr5,blaCTX-M-15,blaEC,blaOXA-1,catB3,tet(B)",PDG000000004.1583
E.coli and Shigella,FC10223,,PDT000226147.1,2017-07-20T21:03:09Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973338,GCA_002223635.1,"aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,armA,blaCMY-2,blaCTX-M-55,blaDHA-1,blaEC,blaTEM-1,dfrA17,floR,mph(A),mph(E),msr(E),qacE,qnrB4,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,FC10256,,PDT000226149.1,2017-07-20T21:03:13Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973348,GCA_002223665.1,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,blaCTX-M-15,blaEC,blaIMP-4,blaOXA-1,catB3,dfrA17,qacEdelta1,qnrS1,sul1,tet(B)",PDG000000004.1583
E.coli and Shigella,FC10255,,PDT000226150.1,2017-07-20T21:03:38Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973347,GCA_002223705.1,"aadA1,blaCTX-M-14,blaEC,blaIMP-4,dfrA1,qacEdelta1,qnrS1,sul1,tet(B)",PDG000000004.1583
E.coli and Shigella,FC10246,,PDT000226151.1,2017-07-20T21:03:39Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973342,GCA_002223715.1,"aadA2,aadA5,aph(3'')-Ib,aph(3')-IIa,aph(6)-Id,blaCTX-M-14,blaEC,ble,dfrA12,dfrA17,floR,fosA3,mph(A),oqxA,oqxB,qacEdelta1,rmtB1,sul1,sul2,tet(A)",PDG000000004.1583
E.coli and Shigella,FC10225,,PDT000226153.1,2017-07-20T21:03:46Z,China: Beijing,,clinical,Homo sapiens,,,,SAMN06973339,GCA_002223755.1,"aac(3)-IId,aac(6')-Ib4,aadA6,aph(3')-IIa,blaCTX-M-14,blaEC,blaIMP-1,ble,dfrA17,tet(B)",PDG000000004.1583
E.coli and Shigella,CoR-4,,PDT000226324.1,2017-07-21T18:01:38Z,China: Hangzhou,Urine culture,clinical,Homo sapiens,,,,SAMN07211057,GCA_002223845.1,blaEC,PDG000000004.1583
E.coli and Shigella,CoR-29,,PDT000226326.1,2017-07-21T18:01:40Z,China: Hangzhou,Urine culture,clinical,Homo sapiens,,,,SAMN07211287,GCA_002223865.1,"blaCTX-M-14,blaEC,qnrD1",PDG000000004.1583
E.coli and Shigella,CoR-36,,PDT000226327.1,2017-07-21T18:01:54Z,China: Hangzhou,Ascites,clinical,Homo sapiens,,,,SAMN07211291,GCA_002223905.1,"aac(3)-IId,aac(6')-Ib3,blaCTX-M-14,blaEC,blaTEM-1,cmlA1,dfrA17,erm(B),mph(A),qacEdelta1,tet(B)",PDG000000004.1583
