#Organism Group,Strain,Serovar,Isolate,Create Date,Location,Isolation Source,Isolation type,Host,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,K-mer group
"E.coli and Shigella","PNUSAE005225",,"PDT000167955.2","2016-12-06T22:32:05Z","USA",,"clinical","Homo sapiens",,,,"SAMN06093972",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","10270",,"PDT000168462.1","2016-03-12T16:21:54Z","Mexico","Hepatic abscesses","clinical","Homo sapiens",,,,"SAMEA3678975","GCA_900015405.1","blaCTX-M,blaEC","PDG000000004.1583"
"E.coli and Shigella","M900","O145:H34","PDT000168468.1","2016-09-01T03:02:53Z","Netherlands","feces","clinical","Homo sapiens",,,,"SAMEA3715969","GCA_900007735.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","M885","O132:H34","PDT000168469.1","2016-09-01T03:08:27Z","Netherlands","feces","clinical","Homo sapiens",,,,"SAMEA3715968","GCA_900007725.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","M856","ONT:H6","PDT000168470.1","2016-09-01T03:11:02Z","Netherlands","feces","clinical","Homo sapiens",,,,"SAMEA3715964","GCA_900015985.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","M884","O96:H7","PDT000168473.1","2016-09-01T03:19:16Z","Netherlands","feces","clinical","Homo sapiens",,,,"SAMEA3715967","GCA_900016365.1","blaEC-5","PDG000000004.1583"
"E.coli and Shigella","M859","O113:H6","PDT000168482.1","2016-09-01T03:33:17Z","Netherlands","feces","clinical","Homo sapiens",,,,"SAMEA3715966","GCA_900016005.1","blaEC-5","PDG000000004.1583"
"E.coli and Shigella","FMU073332",,"PDT000168489.1","2016-12-02T13:51:03Z","Mexico: Tlaltizpan, Morelos","feces","clinical","Homo sapiens",,,,"SAMN05945146","GCA_001888075.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","MRSN346647",,"PDT000168703.1","2016-12-07T12:54:42Z","USA","clinical","clinical","Homo sapiens",,,,"SAMN06067968","GCA_001890365.1","aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaTEM-1,dfrA14,qnrS1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","Ec-03",,"PDT000168834.1","2016-12-08T22:17:01Z","China: Zhengzhou","urine sample from a 55-year-old female with chronic diarrhea","clinical","Homo sapiens",,,,"SAMN05929019","GCA_001893865.1","aadD1,blaEC,blaNDM-1,blaSHV-12,ble,catA1,fexA,mph(A),qacA","PDG000000004.1583"
"E.coli and Shigella","641",,"PDT000168866.1","2016-12-08T22:24:38Z","China: Shandong","fecal swabs from commercial chicken farm","clinical","Homo sapiens",,,,"SAMN05928999","GCA_001894505.1","aadA5,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-2,blaCTX-M-65,blaEC,blaNDM-5,ble,dfrA17,floR,fosA3,mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","566",,"PDT000168868.1","2016-12-08T22:25:31Z","China: Shandong","fecal swabs from commercial chicken farm","clinical","Homo sapiens",,,,"SAMN05929000","GCA_001894545.1","aadA2,aadA5,aph(3'')-Ib,aph(3')-IIa,blaCTX-M-55,blaEC,blaNDM-5,ble,dfrA12,dfrA17,floR,fosA,mph(A),qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","C153",,"PDT000171442.1","2016-12-09T23:07:34Z","Brazil: Recife","blood","clinical","Homo sapiens",,,,"SAMN06051286","GCA_001899625.1","aadA1,aadA2,aph(3')-Ia,blaCTX-M-8,blaEC,blaTEM-1,cmlA1,dfrA12,mcr-1.1,qacL,sul3,tet(A)","PDG000000004.1583"
"E.coli and Shigella","YDC774",,"PDT000171833.1","2016-12-12T20:01:43Z","USA: Pittsburgh","urine","clinical","Homo sapiens",,,,"SAMN05736413","GCA_001901545.1","aac(3)-VIa,aadA6,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaEC,dfrA34,dfrA7,floR,qacEdelta1,rmtE1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000172049.4","2017-04-13T21:56:05Z","USA:Boston","urine","clinical","Homo sapiens",,,,"SAMN06129826",,"aac(3)-IIa,aac(6')-Ib-cr5,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaOXA-1,blaTEM-1,catB3,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A),tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000172051.3","2017-04-13T21:56:05Z","USA:Boston","urine","clinical","Homo sapiens",,,,"SAMN06129824",,"aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA17,erm(B),mph(A),qacEdelta1,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella","N11-1317",,"PDT000172093.1","2016-12-14T14:41:48Z","Switzerland","stool sample","clinical","Homo sapiens",,,,"SAMN05954725","GCA_001902655.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","ATM465",,"PDT000173329.1","2016-12-16T20:08:07Z","Jordan",,"clinical","Homo sapiens",,,,"SAMN04457273","GCA_001907335.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","EC10016",,"PDT000173330.1","2016-12-16T20:08:17Z",,,"clinical","Homo sapiens",,,,"SAMN04457268","GCA_001907315.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","ATM459",,"PDT000173333.1","2016-12-16T20:09:05Z","Guam",,"clinical","Homo sapiens",,,,"SAMN04457275","GCA_001907375.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","ATM463",,"PDT000173337.1","2016-12-16T20:10:19Z","Bulgaria",,"clinical","Homo sapiens",,,,"SAMN04457272","GCA_001907495.1","aadA5,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,catA1,dfrA17,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","ATM266",,"PDT000173338.1","2016-12-16T20:10:28Z","USA:Texas",,"clinical","Homo sapiens",,,,"SAMN04457274","GCA_001907505.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","HC891/2016",,"PDT000173623.1","2016-12-18T22:01:32Z","Brazil: Sao Paulo, SP","blood","clinical","Homo sapiens",,,,"SAMN06043562","GCA_001907935.1","aac(6')-Ib4,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM,blaTEM-1,catA1,catB3,dfrA1,dfrA14,mcr-1.1,qacEdelta1,sul1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000173711.2","2016-12-20T17:28:25Z","USA:Boston","urine","clinical","Homo sapiens",,,,"SAMN06007770",,"aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaTEM-1,dfrA5,dfrA8,qnrS1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000173719.2","2016-12-20T17:28:26Z","USA:Boston","fluid","clinical","Homo sapiens",,,,"SAMN06007775",,"aadA5,blaCTX-M-15,blaEC,dfrA17,mph(A),qacEdelta1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000173723.3","2017-04-13T23:03:52Z","USA:Boston","urine","clinical","Homo sapiens",,,,"SAMN06007776",,"aph(3'')-Ib,aph(6)-Id,blaCTX-M-14,blaEC,mph(A),sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000173724.2","2016-12-20T17:28:27Z","USA:Boston","urine","clinical","Homo sapiens",,,,"SAMN06007774",,"bla,blaCTX-M-55,blaEC,dfrA17,floR,mph(A),tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000173726.3","2017-04-13T23:03:53Z","USA:Boston","urine","clinical","Homo sapiens",,,,"SAMN06015667",,"blaCTX-M-15,blaEC","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000173732.2","2016-12-20T17:28:28Z","USA:Boston","urine","clinical","Homo sapiens",,,,"SAMN06015663",,"aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaTEM-1,dfrA14,floR,qnrS1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000173733.2","2016-12-20T17:28:29Z","USA:Boston","neck","clinical","Homo sapiens",,,,"SAMN06015669",,"aadA1,blaEC-5,qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000173737.2","2016-12-20T17:28:29Z","USA:Boston","urine","clinical","Homo sapiens",,,,"SAMN06015664",,"aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-27,blaEC,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella",,,"PDT000173740.2","2016-12-20T17:28:30Z","USA:Boston","abdominal","clinical","Homo sapiens",,,,"SAMN06015665",,"aac(3)-IId,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-14,blaEC,blaTEM-1,catA1,dfrA17,mph(A),qacEdelta1,sul1,sul2,tet(D)","PDG000000004.1583"
"E.coli and Shigella","ECG023",,"PDT000173908.1","2016-12-19T21:03:49Z","India",,"clinical","Homo sapiens",,,,"SAMN04992841","GCA_001909105.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA17,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","CUS2B",,"PDT000173909.1","2016-12-20T22:08:03Z","USA: Aurora, CO","rectal swab","clinical","Homo sapiens",,,,"SAMN06146287","GCA_001910475.1","aadA1,ant(2'')-Ia,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaEC,blaTEM-1,cmlA6,dfrA24,qacEdelta1,sul1,tet(B)","PDG000000004.1583"
"E.coli and Shigella","203739",,"PDT000174295.1","2016-12-21T16:02:16Z","Mali: Bamako","feces","clinical","Homo sapiens",,,,"SAMN04420897","GCA_001910835.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","302042",,"PDT000174296.1","2016-12-21T16:02:17Z","Mozambique: Manhica","feces","clinical","Homo sapiens",,,,"SAMN04420759","GCA_001910825.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA8,sul2","PDG000000004.1583"
"E.coli and Shigella","201530",,"PDT000174297.1","2016-12-21T16:02:18Z","Mali: Bamako","feces","clinical","Homo sapiens",,,,"SAMN04420771","GCA_001910855.1","blaEC,blaTEM-1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","203272",,"PDT000174298.1","2016-12-21T16:02:19Z","Mali: Bamako","feces","clinical","Homo sapiens",,,,"SAMN04420783","GCA_001910845.1","ant(3''),blaEC,dfrA15,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","204021",,"PDT000174299.1","2016-12-21T16:03:14Z","Mali: Bamako","feces","clinical","Homo sapiens",,,,"SAMN04421016","GCA_001910905.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","300237",,"PDT000174300.1","2016-12-21T16:03:20Z","Mozambique: Manhica","feces","clinical","Homo sapiens",,,,"SAMN04420238","GCA_001910915.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,sul2","PDG000000004.1583"
"E.coli and Shigella","703348",,"PDT000174301.1","2016-12-21T16:03:24Z","Pakistan: Bin Qasim Town","feces","clinical","Homo sapiens",,,,"SAMN04421281","GCA_001910925.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","703491",,"PDT000174302.1","2016-12-21T16:03:26Z","Pakistan: Bin Qasim Town","feces","clinical","Homo sapiens",,,,"SAMN04421280","GCA_001910935.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","300769",,"PDT000174303.1","2016-12-21T16:04:23Z","Mozambique: Manhica","feces","clinical","Homo sapiens",,,,"SAMN04420240","GCA_001910985.1","aph(3'')-Ib,aph(6)-Id,blaTEM-1,dfrA8,sul2","PDG000000004.1583"
"E.coli and Shigella","600035",,"PDT000174304.1","2016-12-21T16:04:27Z","Bangladesh: Mirzapur","feces","clinical","Homo sapiens",,,,"SAMN04420250","GCA_001910995.1","blaEC,blaTEM-1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","200244",,"PDT000174305.1","2016-12-21T16:04:29Z","Mali: Bamako","feces","clinical","Homo sapiens",,,,"SAMN04420252","GCA_001911015.1","ant(3''),blaEC,blaTEM-1,dfrA15,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","100714",,"PDT000174306.1","2016-12-21T16:04:30Z","Gambia: Basse Santa Su","feces","clinical","Homo sapiens",,,,"SAMN04420266","GCA_001911005.1","ant(3''),blaEC,blaTEM-1,dfrA15,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","302057",,"PDT000174307.1","2016-12-21T16:05:33Z","Mozambique: Manhica","feces","clinical","Homo sapiens",,,,"SAMN04420280","GCA_001911075.1","aadA4,blaEC,blaTEM-1,dfrA,sul2","PDG000000004.1583"
"E.coli and Shigella","100885",,"PDT000174308.1","2016-12-21T16:05:34Z","Gambia: Basse Santa Su","feces","clinical","Homo sapiens",,,,"SAMN04420272","GCA_001911065.1","aadA1,blaEC,blaTEM,blaTEM-1,dfrA1,sul2","PDG000000004.1583"
"E.coli and Shigella","302555",,"PDT000174309.1","2016-12-21T16:05:41Z","Mozambique: Manhica","feces","clinical","Homo sapiens",,,,"SAMN04420281","GCA_001911095.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA7,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","300783",,"PDT000174310.1","2016-12-21T16:05:45Z","Mozambique: Manhica","feces","clinical","Homo sapiens",,,,"SAMN04420279","GCA_001911085.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA8,sul2","PDG000000004.1583"
"E.coli and Shigella","602720",,"PDT000174311.1","2016-12-21T16:06:35Z","Bangladesh: Mirzapur","feces","clinical","Homo sapiens",,,,"SAMN04420289","GCA_001911145.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","102878",,"PDT000174312.1","2016-12-21T16:06:44Z","Gambia: Basse Santa Su","feces","clinical","Homo sapiens",,,,"SAMN04420294","GCA_001911155.1","blaEC,blaTEM-1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","402577",,"PDT000174313.1","2016-12-21T16:06:48Z","Kenya: Nyanza Province","feces","clinical","Homo sapiens",,,,"SAMN04420710","GCA_001911165.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,catA1,dfrA7,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","402878",,"PDT000174314.1","2016-12-21T16:06:48Z","Kenya: Nyanza Province","feces","clinical","Homo sapiens",,,,"SAMN04420751","GCA_001911175.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM,blaTEM-1,dfrA7,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","504662",,"PDT000174315.1","2016-12-21T16:07:44Z","India:Kolkata","feces","clinical","Homo sapiens",,,,"SAMN04420770","GCA_001911225.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","203145",,"PDT000174316.1","2016-12-21T16:07:56Z","Mali: Bamako","feces","clinical","Homo sapiens",,,,"SAMN04420780","GCA_001911235.1","blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","403398",,"PDT000174317.1","2016-12-21T16:08:05Z","Kenya: Nyanza Province","feces","clinical","Homo sapiens",,,,"SAMN04421074","GCA_001911255.1","aph(3'')-Ib,aph(6)-Id,blaEC,sul2","PDG000000004.1583"
"E.coli and Shigella","203153",,"PDT000174318.1","2016-12-21T16:08:06Z","Mali: Bamako","feces","clinical","Homo sapiens",,,,"SAMN04420781","GCA_001911245.1","blaEC,blaTEM-1,dfrA7,qacEdelta1,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella","403314",,"PDT000174319.1","2016-12-21T16:08:51Z","Kenya: Nyanza Province","feces","clinical","Homo sapiens",,,,"SAMN04421178","GCA_001911305.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","403456",,"PDT000174320.1","2016-12-21T16:09:00Z","Kenya: Nyanza Province","feces","clinical","Homo sapiens",,,,"SAMN04421180","GCA_001911315.1","aph(3'')-Ib,aph(6)-Id,blaEC,dfrA14,sul2","PDG000000004.1583"
"E.coli and Shigella","703427",,"PDT000174321.1","2016-12-21T16:09:09Z","Pakistan: Bin Qasim Town","feces","clinical","Homo sapiens",,,,"SAMN04421278","GCA_001911325.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA14,qnrS1,sul2","PDG000000004.1583"
"E.coli and Shigella","703420",,"PDT000174322.1","2016-12-21T16:09:13Z","Pakistan: Bin Qasim Town","feces","clinical","Homo sapiens",,,,"SAMN04421185","GCA_001911335.1","blaCTX-M-15,blaEC,blaTEM-1,dfrA7,qacEdelta1,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella","100082",,"PDT000174323.1","2016-12-21T16:09:49Z","Gambia: Basse Santa Su","feces","clinical","Homo sapiens",,,,"SAMN04421282","GCA_001911385.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","103199",,"PDT000174324.1","2016-12-21T16:10:10Z","Gambia: Basse Santa Su","feces","clinical","Homo sapiens",,,,"SAMN04421285","GCA_001911405.1","blaEC,dfrA1","PDG000000004.1583"
"E.coli and Shigella","3693",,"PDT000174325.1","2016-12-21T16:10:46Z","Chile: Santiago","feces","clinical","Homo sapiens",,,,"SAMN03784982","GCA_001911465.1","blaEC,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella","15617a",,"PDT000174326.1","2016-12-21T16:11:01Z","Chile: Santiago","feces","clinical","Homo sapiens",,,,"SAMN03784984","GCA_001911485.1","blaEC,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella","963a-1",,"PDT000174327.1","2016-12-21T16:11:13Z","Chile: Santiago","feces","clinical","Homo sapiens",,,,"SAMN03784985","GCA_001911495.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","8255a",,"PDT000174328.1","2016-12-21T16:11:25Z","Chile: Santiago","feces","clinical","Homo sapiens",,,,"SAMN03784989","GCA_001911505.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","9571a",,"PDT000174329.1","2016-12-21T16:11:45Z","Chile: Santiago","feces","clinical","Homo sapiens",,,,"SAMN03784993","GCA_001911545.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","700377",,"PDT000174330.1","2016-12-21T16:12:01Z","Pakistan: Bin Qasim Town","feces","clinical","Homo sapiens",,,,"SAMN03784996","GCA_001911555.1","aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaTEM,catA1,dfrA7,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","503210",,"PDT000174331.1","2016-12-21T16:12:29Z","India: Kolkata","feces","clinical","Homo sapiens",,,,"SAMN03785000","GCA_001911585.1","blaEC,blaTEM-1,qnrS1","PDG000000004.1583"
"E.coli and Shigella","200144",,"PDT000174332.1","2016-12-21T16:12:32Z","Mali: Bamako","feces","clinical","Homo sapiens",,,,"SAMN03784998","GCA_001911595.1","aadA1,blaEC,blaTEM,blaTEM-1,dfrA1,qacEdelta1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","702251",,"PDT000174333.1","2016-12-21T16:12:43Z","Pakistan: Bin Qasim Town","feces","clinical","Homo sapiens",,,,"SAMN03785007","GCA_001911615.1","aadA1,blaCTX-M-15,blaEC,blaTEM-1,dfrA1,sat2","PDG000000004.1583"
"E.coli and Shigella","402594",,"PDT000174334.1","2016-12-21T16:13:04Z","Kenya: Nyanza Province","feces","clinical","Homo sapiens",,,,"SAMN03785006","GCA_001911635.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","603388",,"PDT000174335.1","2016-12-21T16:13:25Z","Bangladesh: Mirzapur","feces","clinical","Homo sapiens",,,,"SAMN03785010","GCA_001911675.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,sul2","PDG000000004.1583"
"E.coli and Shigella","702332",,"PDT000174336.1","2016-12-21T16:13:26Z","Pakistan: Bin Qasim Town","feces","clinical","Homo sapiens",,,,"SAMN03785008","GCA_001911665.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA14,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","203518",,"PDT000174337.1","2016-12-21T16:13:40Z","Mali: Bamako","feces","clinical","Homo sapiens",,,,"SAMN03785011","GCA_001911695.1","blaEC,blaTEM-1,dfrA7,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","505077",,"PDT000174338.1","2016-12-21T16:14:00Z","India: Kolkata","feces","clinical","Homo sapiens",,,,"SAMN03785015","GCA_001911725.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","403885",,"PDT000174339.1","2016-12-21T16:14:20Z","Kenya: Nyanza Province","feces","clinical","Homo sapiens",,,,"SAMN03785016","GCA_001911755.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,catA1,dfrA7,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","9343a",,"PDT000174340.1","2016-12-21T16:14:31Z","Chile: Santiago","feces","clinical","Homo sapiens",,,,"SAMN03784992","GCA_001911745.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","10380a",,"PDT000174341.1","2016-12-21T16:14:43Z","Chile: Santiago","feces","clinical","Homo sapiens",,,,"SAMN03784995","GCA_001911775.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","100664",,"PDT000174342.1","2016-12-21T16:14:59Z","Gambia: Basse Santa Su","feces","clinical","Homo sapiens",,,,"SAMN03785003","GCA_001911805.1","blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","602687",,"PDT000174343.1","2016-12-21T16:15:21Z","Bangladesh: Mirzapur","feces","clinical","Homo sapiens",,,,"SAMN03785005","GCA_001911825.1","blaEC,blaTEM-1,dfrA7,mph(A),qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","403418",,"PDT000174344.1","2016-12-21T16:15:40Z","Kenya: Nyanza Province","feces","clinical","Homo sapiens",,,,"SAMN03785012","GCA_001911845.1","ant(3''),blaEC,blaTEM-1,dfrA15,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","603936",,"PDT000174345.1","2016-12-21T16:15:49Z","Bangladesh: Mirzapur","feces","clinical","Homo sapiens",,,,"SAMN03785014","GCA_001911865.1","blaEC,blaTEM-1,mph(A)","PDG000000004.1583"
"E.coli and Shigella","703098",,"PDT000174346.1","2016-12-21T16:15:51Z","Pakistan: Bin Qasim Town","feces","clinical","Homo sapiens",,,,"SAMN03785009","GCA_001911855.1","blaEC,qnrS1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","12684a",,"PDT000174347.1","2016-12-21T16:16:28Z","Chile: Santiago","feces","clinical","Homo sapiens",,,,"SAMN03784983","GCA_001911905.1","aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM,dfrA8,sul2","PDG000000004.1583"
